"","date","HML"
"595",2012-05-31,-0.00789924245327711
"596",2012-06-01,0.0057904738932848
"597",2012-06-04,-0.0107521032914519
"598",2012-06-05,-0.00369514990597963
"599",2012-06-06,0.00230663828551769
"600",2012-06-08,0.00696132425218821
"601",2012-06-11,0.000995386159047484
"602",2012-06-12,0.00361536163836718
"603",2012-06-13,0.00639250688254833
"604",2012-06-14,0.00168880564160645
"605",2012-06-15,0.00617919396609068
"606",2012-06-18,-0.00250200182199478
"607",2012-06-19,0.0015919990837574
"608",2012-06-20,0.00332845654338598
"609",2012-06-21,-0.00921816565096378
"610",2012-06-22,0.0016871658153832
"611",2012-06-25,-0.00476424023509026
"612",2012-06-26,0.00450665829703212
"613",2012-06-27,0.00585972610861063
"614",2012-06-28,0.00156392529606819
"615",2012-06-29,0.00293555296957493
"616",2012-07-02,-0.0099718002602458
"617",2012-07-03,0.00893846619874239
"618",2012-07-04,0.00364248873665929
"619",2012-07-05,0.00265656062401831
"620",2012-07-06,-0.00227653048932552
"621",2012-07-10,-0.00664280075579882
"622",2012-07-11,-0.00554466713219881
"623",2012-07-12,0.0010073846206069
"624",2012-07-13,0.00610333029180765
"625",2012-07-16,-0.0108149517327547
"626",2012-07-17,0.011769070290029
"627",2012-07-18,0.00615380937233567
"628",2012-07-19,0.00499650370329618
"629",2012-07-20,-0.00912538357079029
"630",2012-07-23,-0.0182133298367262
"631",2012-07-24,-0.00288987974636257
"632",2012-07-25,-0.000262477551586926
"633",2012-07-26,0.00985291227698326
"634",2012-07-27,0.0128449890762568
"635",2012-07-30,0.00726622622460127
"636",2012-07-31,-0.00373044889420271
"637",2012-08-01,0.00467767659574747
"638",2012-08-02,-0.00467639230191708
"639",2012-08-03,0.017731873318553
"640",2012-08-06,0.00478469114750624
"641",2012-08-07,-0.00512911379337311
"642",2012-08-08,0.00648136530071497
"643",2012-08-09,0.00114476680755615
"644",2012-08-10,0.0128264734521508
"645",2012-08-13,-0.00165198370814323
"646",2012-08-14,-0.0097590908408165
"647",2012-08-15,0.00287998910062015
"648",2012-08-16,0.0151388747617602
"649",2012-08-17,0.00106522021815181
"650",2012-08-20,0.00261691515333951
"651",2012-08-21,-0.00328765576705337
"652",2012-08-22,0.00470808520913124
"653",2012-08-23,-0.00824844557791948
"654",2012-08-24,0.00203584600239992
"655",2012-08-27,-0.00945671275258064
"656",2012-08-28,0.00455905217677355
"657",2012-08-29,-0.00940118171274662
"658",2012-08-30,-0.000264195492491126
"659",2012-08-31,-0.0139052299782634
"660",2012-09-03,0.00590837933123112
"661",2012-09-04,-0.00140942819416523
"662",2012-09-05,0.00253511872142553
"663",2012-09-06,0.00416070502251387
"664",2012-09-10,-0.0045490562915802
"665",2012-09-11,0.00709016062319279
"666",2012-09-12,0.00355142261832952
"667",2012-09-13,0.0219951160252094
"668",2012-09-14,-0.00274241156876087
"669",2012-09-17,-0.00790279358625412
"670",2012-09-18,0.00217542750760913
"671",2012-09-19,0.00046168448170647
"672",2012-09-20,-0.00144074507988989
"673",2012-09-21,-0.00426700850948691
"674",2012-09-24,0.00523409945890307
"675",2012-09-25,0.0036179912276566
"676",2012-09-26,-0.00195367820560932
"677",2012-09-27,0.00301777361892164
"678",2012-09-28,-0.00464657275006175
"679",2012-10-01,-0.00127373728901148
"680",2012-10-02,-0.00429318659007549
"681",2012-10-03,-0.00807761773467064
"682",2012-10-04,-0.00951316766440868
"683",2012-10-05,0.00378773035481572
"684",2012-10-08,-0.00067144725471735
"685",2012-10-09,0.00113449851050973
"686",2012-10-10,-0.00154721923172474
"687",2012-10-11,0.0102487467229366
"688",2012-10-15,0.0014463784173131
"689",2012-10-16,0.00518657360225916
"690",2012-10-17,-0.00418178830295801
